data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,False,208,2018-09-26 08:05:22,208.02924599928198,412.0,185.0,244.084,2.227027027027027,20.0,8.0,9.186399999999999,2.5
training,2018-09-25 15:29:19.647336,thanos::sroute:ddd61422-5b66-47fb-8d60-28eda4278d22,Carting,trip-153788935964686391,IND000000ACK,Hyderabad_Chikdply_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),2018-09-25 15:29:19.647336,2018-09-25 16:52:14.522274,82.0,True,9,2018-09-25 16:27:19,9.177701444306377,19.0,9.0,11.4439,2.111111111111111,19.0,9.0,11.4439,2.111111111111111
training,2018-09-25 15:29:19.647336,thanos::sroute:ddd61422-5b66-47fb-8d60-28eda4278d22,Carting,trip-153788935964686391,IND000000ACK,Hyderabad_Chikdply_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),2018-09-25 15:29:19.647336,2018-09-25 16:52:14.522274,82.0,True,18,2018-09-25 16:01:17,18.613138995704446,46.0,20.0,22.5628,2.3,26.0,10.0,11.119,2.6
training,2018-09-25 15:29:19.647336,thanos::sroute:ddd61422-5b66-47fb-8d60-28eda4278d22,Carting,trip-153788935964686391,IND000000ACK,Hyderabad_Chikdply_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),2018-09-25 15:29:19.647336,2018-09-25 16:52:14.522274,82.0,False,21,2018-09-25 15:51:26,21.718074296707137,55.0,22.0,26.2316,2.5,9.0,6.0,4.4273,1.5
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,22,2018-09-16 15:20:30,23.26495121617734,38.0,23.0,32.8061,1.6521739130434783,38.0,23.0,32.8061,1.6521739130434783
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,44,2018-09-16 14:20:30,44.33556687967909,98.0,38.0,54.9426,2.5789473684210527,60.0,15.0,22.136400000000002,4.0
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,66,2018-09-16 13:50:29,66.31986592753557,128.0,55.0,77.839,2.327272727272727,30.0,16.0,22.8965,1.875
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,88,2018-09-16 13:24:30,89.37432359933982,154.0,72.0,102.2663,2.138888888888889,25.0,17.0,24.4273,1.4705882352941178
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,110,2018-09-16 13:00:31,111.67851999943814,178.0,89.0,125.96560000000001,2.0,23.0,16.0,23.6993,1.4375
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,132,2018-09-16 12:36:30,132.93568672268339,202.0,104.0,148.1166,1.9423076923076923,24.0,15.0,22.151,1.6
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,154,2018-09-16 11:52:31,154.5746200442065,246.0,121.0,172.468,2.0330578512396693,43.0,17.0,24.3514,2.5294117647058822
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,176,2018-09-16 11:22:32,176.12121373623444,276.0,138.0,195.991,2.0,29.0,16.0,23.5229,1.8125
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,198,2018-09-16 10:46:31,198.66014131731637,312.0,158.0,223.02720000000002,1.9746835443037976,36.0,19,27.0362,1.894736842105263
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,220,2018-09-16 10:04:33,221.00365743865143,353.0,179.0,249.3111,1.9720670391061452,41.0,35.0,45.7692,1.1714285714285715
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,242,2018-09-16 09:26:33,244.82986392747577,391.0,208.0,290.0972,1.8798076923076923,38.0,28,40.786,1.3571428571428572
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,264,2018-09-16 08:56:31,264.2240760002572,422.0,227.0,317.2454,1.8590308370044053,30.0,19.0,27.1482,1.5789473684210527
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,286,2018-09-16 07:28:35,286.4937402766051,509.0,253.0,354.2711,2.0118577075098814,87.0,26,37.025800000000004,3.3461538461538463
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,308,2018-09-16 06:56:32,309.597288736898,542.0,278.0,380.64070000000004,1.9496402877697843,32.0,24.0,26.3696,1.3333333333333333
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,330,2018-09-16 06:04:37,330.68932748854706,593.0,301.0,405.8437,1.9700996677740863,51.0,22.0,25.203,2.3181818181818183
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,352,2018-09-16 05:16:37,353.42402830980376,641.0,308.0,431.3242,2.081168831168831,48.0,28.0,34.5577,1.7142857142857142
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,374,2018-09-16 04:44:35,376.3965136309305,673.0,329.0,461.2586,2.045592705167173,32.0,21.0,29.9343,1.5238095238095237
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,396,2018-09-16 03:42:34,397.57594511272464,735.0,350.0,489.767,2.1,62.0,20.0,28.5084,3.1
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,418,2018-09-16 02:58:35,418.64376090983575,779.0,370.0,515.4371,2.1054054054054054,43.0,23.0,29.0435,1.8695652173913044
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,True,440,2018-09-16 02:22:33,440.47460629464393,815.0,394.0,543.9619,2.068527918781726,36.0,24.0,28.5248,1.5
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 23:58:16.827101,2018-09-16 17:10:35.071296,1032.0,False,442,2018-09-16 02:14:32,442.01670370886694,824.0,388.0,544.8235,2.1237113402061856,8.0,2.0,3.6055,4.0
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND206122AAA,Auraiya_AryaNagr_D (Uttar Pradesh),2018-09-16 17:10:35.071296,2018-09-17 01:33:09.965674,502.0,True,22,2018-09-17 00:40:29,23.354288657913784,35.0,17.0,24.8275,2.0588235294117645,35.0,17.0,24.8275,2.0588235294117645
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND206122AAA,Auraiya_AryaNagr_D (Uttar Pradesh),2018-09-16 17:10:35.071296,2018-09-17 01:33:09.965674,502.0,True,44,2018-09-17 00:16:28,45.63436027885563,59.0,35.0,50.278400000000005,1.6857142857142857,24.0,17.0,25.4509,1.411764705882353
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND206122AAA,Auraiya_AryaNagr_D (Uttar Pradesh),2018-09-16 17:10:35.071296,2018-09-17 01:33:09.965674,502.0,False,63,2018-09-16 23:54:30,63.52142084025142,81.0,49,70.10539999999999,1.653061224489796,21.0,13.0,19.826900000000002,1.6153846153846154
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206122AAA,Auraiya_AryaNagr_D (Uttar Pradesh),IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),2018-09-17 01:33:09.965674,2018-09-17 02:46:57.274441,73.0,True,22,2018-09-17 02:18:40,23.40856396389803,23.0,17.0,24.5527,1.3529411764705883,23.0,17.0,24.5527,1.3529411764705883
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206122AAA,Auraiya_AryaNagr_D (Uttar Pradesh),IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),2018-09-17 01:33:09.965674,2018-09-17 02:46:57.274441,73.0,True,44,2018-09-17 01:54:26,45.91388553237514,48.0,33.0,47.7214,1.4545454545454546,24.0,16.0,23.1687,1.5
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206122AAA,Auraiya_AryaNagr_D (Uttar Pradesh),IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),2018-09-17 01:33:09.965674,2018-09-17 02:46:57.274441,73.0,False,64,2018-09-17 01:36:28,64.00259452326044,66.0,64.0,91.0379,1.03125,17.0,30.0,43.3165,0.5666666666666667
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,22,2018-09-17 10:12:29,22.416062970804962,40.0,24.0,26.2245,1.6666666666666667,40.0,24.0,26.2245,1.6666666666666667
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,44,2018-09-17 09:52:29,44.557489594807926,60.0,41.0,49.203300000000006,1.4634146341463414,20.0,17.0,22.9788,1.1764705882352942
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,66,2018-09-17 09:20:29,66.2071975755868,92.0,64.0,79.43480000000001,1.4375,32.0,22.0,30.2316,1.4545454545454546
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,88,2018-09-17 08:50:34,88.24750095607145,121.0,80.0,103.1549,1.5125,29.0,16.0,23.7201,1.8125
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,110,2018-09-17 08:26:34,111.63655967924214,145.0,99.0,129.1234,1.4646464646464648,24.0,18.0,25.9685,1.3333333333333333
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,132,2018-09-17 07:48:35,133.3596227518645,183.0,178.0,205.80089999999998,1.0280898876404494,37.0,81.0,79.6653,0.4567901234567901
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,154,2018-09-17 06:40:28,154.79993371259314,252.0,173.0,201.75279999999998,1.4566473988439306,68.0,81.0,82.4127,0.8395061728395061
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,176,2018-09-17 05:44:27,176.07371626082363,308.0,164.0,213.4999,1.8780487804878048,56.0,23.0,32.5593,2.4347826086956523
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,198,2018-09-17 04:48:26,199.07656225414533,364.0,184.0,238.8441,1.9782608695652173,56.0,19.0,25.3442,2.9473684210526314
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,220,2018-09-17 04:14:26,221.85997537073726,398.0,201.0,265.1947,1.9800995024875623,34.0,19.0,26.3652,1.7894736842105263
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,242,2018-09-17 03:48:25,242.5509713595298,424.0,216.0,286.6017,1.962962962962963,26.0,15.0,21.407,1.7333333333333334
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,True,264,2018-09-17 03:14:27,264.99928943261637,458.0,232.0,309.4877,1.9741379310344827,33.0,16.0,22.886,2.0625
training,2018-09-15 23:58:16.827101,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 02:46:57.274441,2018-09-17 11:07:58.603033,501.0,False,265,2018-09-17 03:14:27,265.78445402360046,458.0,232.0,309.4877,1.9741379310344827,0.0,0,0.0,-1
training,2018-09-18 19:50:53.096021,thanos::sroute:c43d6907-8ae2-422e-810a-7d987f052273,Carting,trip-153730025309571504,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),2018-09-18 19:50:53.096021,2018-09-18 22:14:56.780529,144.0,True,9,2018-09-18 21:49:18,9.844005766861823,16.0,14.0,12.261299999999999,1.1428571428571428,16.0,14.0,12.261299999999999,1.1428571428571428
training,2018-09-18 19:50:53.096021,thanos::sroute:c43d6907-8ae2-422e-810a-7d987f052273,Carting,trip-153730025309571504,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),2018-09-18 19:50:53.096021,2018-09-18 22:14:56.780529,144.0,True,18,2018-09-18 21:27:18,18.72302835935736,38.0,26.0,23.1212,1.4615384615384615,22.0,15.0,11.9729,1.4666666666666666
training,2018-09-18 19:50:53.096021,thanos::sroute:c43d6907-8ae2-422e-810a-7d987f052273,Carting,trip-153730025309571504,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),2018-09-18 19:50:53.096021,2018-09-18 22:14:56.780529,144.0,True,27,2018-09-18 21:15:21,27.17448967715212,49.0,33.0,31.1917,1.4848484848484849,11.0,14.0,12.0572,0.7857142857142857
training,2018-09-18 19:50:53.096021,thanos::sroute:c43d6907-8ae2-422e-810a-7d987f052273,Carting,trip-153730025309571504,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),2018-09-18 19:50:53.096021,2018-09-18 22:14:56.780529,144.0,False,29,2018-09-18 21:11:19,29.70368570767297,54.0,39.0,34.9909,1.3846153846153846,4.0,5.0,3.7992,0.8
training,2018-09-13 19:28:20.424016,thanos::sroute:34231716-a9c4-4544-82b7-609f4d15c129,Carting,trip-153686690042377159,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110052AAA,Delhi_Wazirpur_L (Delhi),2018-09-13 19:28:20.424016,2018-09-13 23:36:07.570424,247.0,True,9,2018-09-13 23:15:23,9.251441496635241,18.0,12.0,11.1392,1.5,18.0,12.0,11.1392,1.5
training,2018-09-13 19:28:20.424016,thanos::sroute:34231716-a9c4-4544-82b7-609f4d15c129,Carting,trip-153686690042377159,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110052AAA,Delhi_Wazirpur_L (Delhi),2018-09-13 19:28:20.424016,2018-09-13 23:36:07.570424,247.0,True,18,2018-09-13 22:55:21,19.874439745849088,38.0,29.0,24.5038,1.3103448275862069,20.0,17.0,13.3645,1.1764705882352942
training,2018-09-13 19:28:20.424016,thanos::sroute:34231716-a9c4-4544-82b7-609f4d15c129,Carting,trip-153686690042377159,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110052AAA,Delhi_Wazirpur_L (Delhi),2018-09-13 19:28:20.424016,2018-09-13 23:36:07.570424,247.0,True,27,2018-09-13 22:43:21,29.25293982346943,50.0,39.0,34.569,1.2820512820512822,12.0,10.0,10.0652,1.2
training,2018-09-13 19:28:20.424016,thanos::sroute:34231716-a9c4-4544-82b7-609f4d15c129,Carting,trip-153686690042377159,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110052AAA,Delhi_Wazirpur_L (Delhi),2018-09-13 19:28:20.424016,2018-09-13 23:36:07.570424,247.0,True,36,2018-09-13 22:29:22,38.351080318853874,64.0,49.0,44.894800000000004,1.3061224489795917,13.0,9.0,10.3258,1.4444444444444444
training,2018-09-13 19:28:20.424016,thanos::sroute:34231716-a9c4-4544-82b7-609f4d15c129,Carting,trip-153686690042377159,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110052AAA,Delhi_Wazirpur_L (Delhi),2018-09-13 19:28:20.424016,2018-09-13 23:36:07.570424,247.0,True,45,2018-09-13 22:17:21,46.78792890299737,76.0,57.0,54.0912,1.3333333333333333,12.0,8.0,9.196399999999999,1.5
training,2018-09-13 19:28:20.424016,thanos::sroute:34231716-a9c4-4544-82b7-609f4d15c129,Carting,trip-153686690042377159,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110052AAA,Delhi_Wazirpur_L (Delhi),2018-09-13 19:28:20.424016,2018-09-13 23:36:07.570424,247.0,True,54,2018-09-13 22:03:27,55.600658583495765,89.0,67.0,64.0792,1.328358208955224,13.0,9.0,9.988,1.4444444444444444
training,2018-09-13 19:28:20.424016,thanos::sroute:34231716-a9c4-4544-82b7-609f4d15c129,Carting,trip-153686690042377159,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110052AAA,Delhi_Wazirpur_L (Delhi),2018-09-13 19:28:20.424016,2018-09-13 23:36:07.570424,247.0,False,55,2018-09-13 21:51:22,55.072220440075164,102.0,69.0,66.4282,1.4782608695652173,12.0,3.0,2.8017,4.0
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,True,22,2018-09-16 04:29:32,23.573442486504995,53.0,27.0,37.0856,1.962962962962963,53.0,27.0,37.0856,1.962962962962963
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,True,44,2018-09-16 04:03:24,45.2277435885166,79.0,44.0,60.0344,1.7954545454545454,26.0,16.0,22.9488,1.625
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,True,66,2018-09-16 03:37:26,66.05760080874327,105.0,60,83.3375,1.75,25.0,16.0,23.303099999999997,1.5625
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,True,88,2018-09-16 03:03:23,88.7511369747098,139.0,80.0,109.0068,1.7375,34.0,21.0,30.0578,1.619047619047619
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,True,110,2018-09-16 01:55:30,110.58583703053142,207.0,93.0,127.6279,2.225806451612903,67.0,17.0,25.126,3.9411764705882355
